PATIENT_ID,BIRTHDATE,DEATHDATE,SSN,DRIVERS,PASSPORT,PREFIX,FIRST,LAST,SUFFIX,MAIDEN,MARITAL,RACE,ETHNICITY,GENDER,BIRTHPLACE,ADDRESS,CITY,STATE,COUNTY,FIPS,ZIP,LAT,LON,HEALTHCARE_EXPENSES,HEALTHCARE_COVERAGE,INCOME
d59b20fb-1195-0a61-06dd-d793a987e606,1976-11-18,,999-97-7062,S99942531,X10878768X,Mrs.,Aliza77,Jast432,,Goldner995,M,white,nonhispanic,NaN,Cloverleaf  Texas  US,458 Runolfsdottir Ferry Unit 11,Jacksonville,Texas,Cherokee County,48073.0,75766,0.31974206620788903,-95.32213216711524,11687.22,0.0,63268
292009ab-ce1f-6ba8-36e2-e757c349e104,2021-02-14,,999-20-1472,,,,Gay359,Heller342,,,,white,nonhispanic,NaN,Galena Park  Texas  US,402 Rutherford Quay Suite 8,Dallas,Texas,Dallas County,48121.0,75287,0.32824320529395173,-96.77785288052458,5002.96,0.0,87174
640e6ffc-ad3e-752c-e708-4b787eaeee99,1979-02-05,,999-56-1959,S99969797,X16434743X,Ms.,Cecil300,Johns824,,,S,white,hispanic,NaN,Abilene  Texas  US,501 Parisian Stravenue,New Braunfels,Texas,Comal County,48091.0,78132,0.2979561057299473,-98.15112838710928,11326.32,0.0,78527
f7d70f3b-f0f0-6a9f-b66b-64e742257fd5,1999-02-23,,999-41-8072,S99945336,X27751365X,Mr.,Mateo562,Rosario163,,,,white,hispanic,NaN,Kingston  Kingston  JM,341 Shanahan Harbor,Arlington,Texas,Tarrant County,48439.0,76017,0.3268461092633986,-96.98304552185638,11166.98,0.0,75166
059de39b-5de2-23f8-0fa8-8657b3d46f80,2015-10-20,,999-62-2941,,,,Arthur650,Smith67,,,,white,nonhispanic,NaN,San Antonio  Texas  US,799 McKenzie Trace,Houston,Texas,Harris County,48201.0,77019,0.2978704163659019,-95.44496484757023,800.0,6227.12,11958
38efcc6d-2429-27c9-d899-493b0daee4fc,1985-01-13,,999-75-2391,S99977988,X61722412X,Mr.,Tyler508,Heller342,,,M,white,nonhispanic,NaN,Longview  Texas  US,101 Upton Street,Anna,Texas,Collin County,48085.0,75454,0.33364503370698295,-96.58072797578068,10881.78,0.0,134532
a5be6445-75f0-6b4f-2150-2919edc6a88c,1979-04-30,,999-12-4884,S99931253,X31142015X,Mrs.,Nova124,Altenwerth646,,Brown30,M,white,nonhispanic,NaN,Kraków  Lesser Poland  PL,620 Ziemann Divide Apt 32,San Antonio,Texas,Bexar County,48029.0,78207,0.295188603087913,-98.40853208225828,10378.14,3234.4,23746
5cb9808f-7be4-4ebc-5101-dce5a2a0b3a3,2011-10-11,,999-76-7283,,,,Candis134,Considine820,,,,white,nonhispanic,NaN,Rogers  Texas  US,635 Hagenes Drive Apt 66,Lubbock,Texas,Lubbock County,48303.0,79424,0.33503141035242673,-101.8371992341935,7824.77,1323.33,79397
89fe5c2c-1b0b-a490-4c6f-c01c18a41526,1968-08-30,,999-91-2802,S99920733,X14789399X,Mr.,Lenard338,Okuneva707,,,M,white,hispanic,NaN,San Antonio  Texas  US,712 Huel Fort Apt 0,Southlake,Texas,Tarrant County,48439.0,76092,0.3296055234735399,-97.20826601042216,14977.05,0.0,639086
4a48dcf3-bfe5-b471-4ad8-894aa57808d9,2005-04-22,,999-12-1755,S99921958,,Ms.,Edris973,Schneider199,,,,white,nonhispanic,NaN,Freeport  Texas  US,304 Kemmer Key Apt 82,Santa Fe,Texas,Galveston County,48167.0,77510,0.2940000084783649,-95.24373364603568,10628.26,0.0,71588
3f48908c-d05f-aa06-49a7-f308b3330cbb,1980-12-22,,999-13-1648,S99928569,X15353294X,Mr.,Shawn523,Bernier607,,,S,white,nonhispanic,NaN,Baytown  Texas  US,300 Considine Alley Unit 43,Houston,Texas,Harris County,48201.0,77047,0.29934155555330094,-95.74390098190968,11192.96,0.0,41918
98f478b5-0b0d-62cb-58ff-2240b368678c,2021-09-03,,999-84-5355,,,,Fernando603,Collazo246,,,,white,hispanic,NaN,Havana  Havana  CU,926 Raynor Ranch,Waco,Texas,McLennan County,48309.0,76707,0.3159236466583376,-97.13496777082015,4464.24,0.0,147243
d44c7590-13c1-621f-fb37-5d31ef455408,2016-05-09,,999-73-6303,,,,Derrick232,Beatty507,,,,white,nonhispanic,NaN,Heath  Texas  US,450 Langworth Club Apt 28,Cedar Park,Texas,Williamson County,48491.0,78613,0.3042266727874559,-97.83166349427214,6757.76,0.0,172340
9d94ce9f-013b-c200-7898-86061e57919b,1999-07-30,,999-10-4507,S99966855,X83362114X,Mr.,Santos184,Brekke496,,,,white,nonhispanic,NaN,Houston  Texas  US,1033 Hodkiewicz Skyway,Arlington,Texas,Tarrant County,48439.0,76063,0.3266494409935412,-97.2304327158898,10667.44,0.0,42927
cef745d8-c263-fe2a-324d-9421a5466115,9999-99-99,,999-36-1577,,,,Lourdes258,Armijo730,,,,white,hispanic,NaN,Juarez  Chihuahua  MX,786 Hintz Wynd Suite 90,El Paso,Texas,El Paso County,48141.0,79904,0.31800928974652143,-106.2604917991296,700.0,6057.76,5593
753672a6-4012-d429-442b-4f42ef3e6010,2023-07-19,,999-50-4206,,,,Carolina179,Otero621,,,,black,hispanic,NaN,San Salvador  El Salvador  SV,763 Beier Approach Unit 7,Cedar Hill,Texas,Dallas County,48113.0,75137,0.32596728895989313,-96.99084252230044,100.0,2065.44,14604
e69ae301-d287-0872-59aa-378c8772d383,1990-11-24,,999-85-8900,S99920524,X66982138X,Mr.,Ward668,Ebert178,,,S,white,hispanic,NaN,Dallas  Texas  US,745 Ortiz Brook Unit 47,College Station,Texas,Brazos County,48041.0,77845,0.30657678533593186,-96.28477802558665,10887.06,0.0,135279
6064523c-d518-f9cd-210f-fc602ec81dcc,1996-01-14,,999-76-4796,S99945639,X14036230X,Mr.,Ambrose149,Reynolds644,,,M,white,nonhispanic,NaN,Hamburg  Hamburg  DE,1003 Bruen Path Apt 94,Morton,Texas,Cochran County,48079.0,79346,0.337515091584655,-102.74948195477032,4415.62,7020.72,16783
3ddf4036-9db2-f7f2-9988-d634282876c9,1992-02-01,,999-20-9614,S99974814,X60798134X,Mr.,Lonny638,Mann644,,,M,white,nonhispanic,NaN,Haskell  Texas  US,536 Bashirian Passage,Houston,Texas,Harris County,48201.0,77005,0.29776344675021327,-95.42222087829671,11431.06,0.0,46908
8cf02689-bbfc-51ba-2f77-132f7243924e,1957-09-11,,999-75-4327,S99965297,X88264573X,Mrs.,Hilma831,Schroeder447,,Lubowitz58,M,white,nonhispanic,NaN,McAllen  Texas  US,524 Herzog Station,Cedar Park,Texas,Williamson County,48453.0,78641,0.303884641335955,-97.83348873638803,18381.08,637.24,73047
fdf17d12-94f0-913e-df3f-fc497b7905f3,1999-01-23,,999-86-5023,S99927691,X52063863X,Mr.,Oswaldo857,Watsica258,,,,white,nonhispanic,NaN,Raymondville  Texas  US,158 Keebler Promenade,Sugar Land,Texas,Fort Bend County,48157.0,77459,0.2964106887874794,-95.5277273965496,11166.98,0.0,141295
e3bcadea-b5d7-a13a-515f-6b40acbe4e1a,2010-09-13,,999-84-2032,,,,Margery365,McGlynn426,,,,white,nonhispanic,NaN,Killeen  Texas  US,695 Quitzon Knoll,Austin,Texas,Travis County,48453.0,78750,0.30216911598612983,-97.9546413895752,1400.0,8153.46,6491
14dfe58d-6fad-9731-72ad-c9060a9d4702,1993-10-24,,999-31-9350,S99974634,X80545372X,Ms.,Mathilda200,McLaughlin530,,,S,white,hispanic,NaN,North Richland Hills  Texas  US,478 Dach Alley Unit 5,Fort Worth,Texas,Tarrant County,48439.0,76132,0.32784697821256537,-97.26659752259768,4834.98,6462.72,8546
e95e817c-f05d-ef86-a3d8-ddaefa0ab14e,2018-03-04,,999-45-3218,,,,Ossie995,Mills423,,,,white,hispanic,NaN,Tomball  Texas  US,593 Torphy Dam,Alvin,Texas,Brazoria County,48039.0,77515,0.2940548430542667,-95.24689970515612,1954.8,4264.24,29101
7da626a8-6018-9680-7a20-0058f623a86a,1998-07-16,,999-98-3325,S99990707,X25633142X,Mr.,Fred155,Schuppe920,,,,white,nonhispanic,NaN,Crowley  Texas  US,490 Dibbert Overpass,Corsicana,Texas,Navarro County,48349.0,75109,0.3206040172240735,-96.3652690602346,9146.1,2290.24,12
9b220f45-fbeb-bccb-94e4-08dbd2cc19e4,2014-05-15,,999-28-1978,,,,Rogelio17,Schoen8,,,,white,hispanic,NaN,Lake Jackson  Texas  US,620 Balistreri Tunnel Apt 86,Alamo,Texas,Hidalgo County,48215.0,78516,0.26153507423500433,-98.09096724082042,900.0,6396.48,2233
58c11726-64ec-7c48-e305-fcda961a1e74,2007-07-25,,999-27-8376,S99942356,,,Rosario163,Gonzales379,,,,white,hispanic,NaN,Gaudalajara  Jalisco  MX,950 Kuhlman Wall,El Paso,Texas,El Paso County,48141.0,79932,0.3195524703266462,-106.59455442887466,10361.54,0.0,48893
ff04110a-a234-b21f-9e9f-8d9984766962,2000-10-11,,999-74-1121,S99938657,X52914965X,Ms.,Inger271,Kozey370,,,,white,nonhispanic,NaN,Grand Prairie  Texas  US,1055 Thiel Row,Denton,Texas,Denton County,48121.0,76208,0.33243530807620386,-97.31721675799884,10387.65,779.33,-385587
b32358b7-5887-f524-58e7-2ed58375e429,1974-12-25,,999-25-4034,S99962933,X81124927X,Mr.,Enrique929,Sepúlveda884,,,D,black,hispanic,NaN,Carolina  Puerto Rico  PR,676 Herman Parade,Dallas,Texas,Dallas County,48113.0,75141,0.3274663157731679,-96.6696266295548,13093.49,0.0,69013
01bafde9-1d78-8a9d-60b6-4061ce7ad500,1924-11-21,,999-98-6492,S99927720,X86689668X,Ms.,Effie9,Kuvalis369,,,S,white,hispanic,NaN,Denton  Texas  US,166 Macejkovic Port Apt 86,San Antonio,Texas,Bexar County,48029.0,78264,0.29567405374255495,-98.58162612023932,22565.98,6946.84,11562
9d604d30-a761-8cf4-7f98-08297c7c90bf,1982-08-08,,999-42-3452,S99968604,X23025603X,Mr.,Sandy901,Fadel536,,,M,black,nonhispanic,NaN,Port Neches  Texas  US,629 Hodkiewicz Fork Apt 30,Farmers Branch,Texas,Dallas County,48113.0,75229,0.32936395479533637,-96.77840358805986,13133.63,0.0,81073
b1a3d0fa-1873-2f54-5de6-1ec3a2027b51,1978-12-11,,999-68-8334,S99953819,X77882187X,Mr.,Carlos172,Aguayo104,,,S,white,hispanic,NaN,Kingston  Kingston  JM,333 Mueller Landing,Cienegas Terrace,Texas,Val Verde County,,0,0.29320896370531985,-100.94060129960688,12062.43,5120.17,15234
8af34c51-4fe7-d2ee-19ff-fd286bdfd9e4,1971-12-13,,999-45-3322,S99946777,X18857615X,Mr.,Jacobo456,Velasco179,,,M,white,hispanic,NaN,Juarez  Chihuahua  MX,546 Brown Landing,San Antonio,Texas,Bexar County,48029.0,78229,0.29505788096208563,-98.53047529163564,14302.39,865.75,60920
f8c357ba-5290-a2e1-b02d-9c150bd68ab2,2013-07-31,,999-44-4374,,,,Malka46,Wolf938,,,,white,nonhispanic,NaN,Fort Worth  Texas  US,745 Runolfsson Spur,New Deal,Texas,Lubbock County,48303.0,79415,0.3359524581761709,-101.73695098151634,7565.84,0.0,37538
0646b68b-1203-dc30-193f-057125612c48,2018-09-16,,999-40-8918,,,,Belle514,Miller503,,,,white,hispanic,NaN,Cedar Park  Texas  US,527 Hills Terrace Suite 16,San Antonio,Texas,Bexar County,48029.0,78219,0.2936677236576336,-98.55374581837395,500.0,5719.04,19940
aed14d7e-32f3-a0dc-4b49-06f40f311884,1947-12-07,,999-47-2801,S99980333,X77742626X,Mr.,Carmine137,Predovic534,,,M,asian,nonhispanic,NaN,San Antonio  Texas  US,899 Schuppe Gateway,Beaumont,Texas,Jefferson County,48245.0,77706,0.29970815259776457,-94.02630800659178,20010.74,2988.4,49708
12f9d396-92f5-f65b-b08c-4ed8904a2539,1948-11-22,,999-78-3238,S99961303,X48774985X,Mr.,Jc393,Frami345,,,M,asian,nonhispanic,NaN,Spring  Texas  US,801 Kozey Mews Suite 42,Keller,Texas,Tarrant County,48439.0,76248,0.3300640010139216,-97.2241720972916,16339.14,3418.87,124832
011f9d88-b61d-aee8-e8b4-a9464f053ed6,2004-02-17,,999-25-5059,S99915654,,Mr.,Arnold338,Osinski784,,,,white,nonhispanic,NaN,Dallas  Texas  US,620 Nicolas Rapid Apt 67,Valley Mills,Texas,Bosque County,48035.0,76689,0.3170890915965929,-97.56557039448106,7577.38,3184.24,29308
19be05c4-8452-1fb6-c8ff-cfcba76658dc,2016-09-18,,999-36-8863,,,,Librada521,Herman763,,,,white,nonhispanic,NaN,San Antonio  Texas  US,455 Bailey Terrace Unit 42,Austin,Texas,Travis County,48453.0,78727,0.3025559243352939,-97.77685495908868,6757.76,0.0,40070
956c9129-fd9c-419b-38cf-ebbbd88f75e0,2015-03-18,,999-49-3531,,,,Seymour882,Dicki44,,,,white,nonhispanic,NaN,Olivarez  Texas  US,533 Becker Approach,Mesquite,Texas,Dallas County,48113.0,75149,0.3278541467097027,-96.45551291099314,7027.12,0.0,100889
f5511d70-0ffe-a27f-d1e9-1e317cf4e2ce,1917-04-25,,999-58-9449,S99936190,X8380112X,Mrs.,Anglea614,Hansen121,,Buckridge80,M,white,nonhispanic,NaN,Rio Grande City  Texas  US,318 Heidenreich Crossroad Suite 96,Pharr,Texas,Hidalgo County,48215.0,78501,0.26120004992416906,-98.23094126287734,20021.77,10170.75,127094
2236272e-2fdb-ed49-1277-f4ef8aa68342,1991-12-20,,999-65-1047,S99967924,X70934097X,Ms.,Irena775,Greenfelder433,,,S,white,hispanic,NaN,Houston  Texas  US,653 Legros Fort,El Paso,Texas,El Paso County,48141.0,79934,0.31803460558561164,-106.36910646846584,8613.28,2318.24,30325
83bce4da-5fc0-7ecd-6b27-60591cf8a3ff,1950-06-26,,999-42-7004,S99933079,X67752932X,Mrs.,Augustina561,Rohan584,,Bernier607,M,other,nonhispanic,NaN,Round Rock  Texas  US,890 Lakin Mission,Homestead Meadows South,Texas,El Paso County,,0,0.31843454461292203,-106.14273088467642,16385.49,1875.21,84540
8b64b25e-9bdd-043e-63a7-2aa1888b2a35,1989-07-01,,999-95-3233,S99955885,X48195701X,Mr.,Luis923,Bode78,,,M,white,hispanic,NaN,Rockdale  Texas  US,471 Bartell Mall Unit 56,Corpus Christi,Texas,Nueces County,48409.0,78370,0.2782053856901438,-97.41887218839037,6915.46,5310.72,11754
fc1711b1-742c-11de-8c0e-a62fb39537bf,1960-03-21,,999-35-6018,S99923981,X62845898X,Mrs.,Tarah156,Leannon79,,Pfeffer420,M,white,hispanic,NaN,Houston  Texas  US,856 King Passage Apt 15,Corpus Christi,Texas,Nueces County,48355.0,78402,0.278109529358207,-97.40143252752232,18899.07,0.0,945820
4f41b36b-3e3f-1326-8e48-25af412c5cfc,1987-10-03,,999-57-2768,S99962056,X24654618X,Mr.,Tony646,Kunze215,,,M,white,nonhispanic,NaN,Austin  Texas  US,424 Dicki Spur,Cedar Hill,Texas,Dallas County,48113.0,75249,0.3259383820936814,-96.8754603842356,5310.16,4938.72,937
b4c88d48-68e4-8171-e3bf-220a5dacbd0d,1995-02-13,,999-46-8652,S99916346,X45890723X,Mrs.,Lourdes258,Jurado563,,Aguilera202,M,white,hispanic,NaN,Havana  Havana  CU,569 Borer Pathway Apt 28,Houston,Texas,Harris County,48201.0,77075,0.2964556771076776,-95.53815183044868,11705.7,0.0,34881
0c5c4e56-fed0-848d-4876-8b1fe7343f71,1924-08-10,,999-42-4234,S99963797,X35188915X,Mr.,Trinidad33,Ledner144,,,W,white,nonhispanic,NaN,Plano  Texas  US,812 Goyette Knoll Apt 67,Pharr,Texas,Hidalgo County,48215.0,78577,0.2616849785767153,-98.1934798533875,24046.88,7842.01,27826
9d681124-e798-5650-dcb2-083ac100e7fe,1999-06-19,,999-12-6416,S99959235,X40005665X,Mr.,Horacio317,Córdova800,,,,white,hispanic,NaN,Puebla  Puebla  MX,995 Kiehn Loaf,Murillo,Texas,Hidalgo County,,0,0.26273063281990067,-98.16213859978436,3496.72,7170.72,6250
55b61476-4d18-c348-ce58-81a5939cece2,2019-08-06,,999-63-7277,,,,Michele387,Rohan584,,,,white,nonhispanic,NaN,Dallas  Texas  US,726 Zboncak Wall Suite 36,DeSoto,Texas,Dallas County,48139.0,75154,0.3262936218887001,-96.89240168476532,5405.68,0.0,85046
c75668ef-84d0-d557-29c4-57e59832e654,1960-01-28,,999-26-2011,S99991988,X68076905X,Mr.,Bernardo699,Lara964,,,M,white,hispanic,NaN,Roseau  Saint George  DM,468 Cole Course Suite 32,Waxahachie,Texas,Ellis County,48139.0,75165,0.3238389800850172,-96.79979870858804,16243.07,3442.72,22631
ba70a9e9-00a2-86c9-5112-6326695750fe,1960-07-26,,999-60-4886,S99934663,X79483942X,Ms.,Chastity705,Walter473,,,S,white,nonhispanic,NaN,Rockport  Texas  US,166 Becker Route,Mineral Wells,Texas,Palo Pinto County,48367.0,76088,0.32757207359865115,-98.0926985919308,18611.83,0.0,124571
b2caa4b3-5b04-9df0-5781-ad8a09f357c3,1998-01-08,,999-69-5373,S99918830,X3898882X,Ms.,Elene949,Prosacco716,,,,white,hispanic,NaN,Flower Mound  Texas  US,813 Kuvalis Club Unit 47,San Antonio,Texas,Bexar County,48029.0,78243,0.2957281043208025,-98.60844526093452,11436.34,0.0,91087
a82723c3-e5fb-d42a-5083-69aaa928bc82,1968-11-29,,999-48-7507,S99961213,X83506628X,Mrs.,Kyoko885,Abbott774,,Kautzer186,M,black,hispanic,NaN,Austin  Texas  US,670 Auer Bay Suite 12,San Antonio,Texas,Bexar County,48029.0,78209,0.29515311174458647,-98.41617249096494,13300.74,0.0,69294
cf77c292-72bc-1507-2053-986149679141,2011-04-18,,999-79-9532,,,,Tereasa291,Schoen8,,,,white,nonhispanic,NaN,Fort Worth  Texas  US,449 Johnston Row,Denton,Texas,Denton County,48121.0,76201,0.33089998017789113,-97.14204200677987,7824.77,1323.33,196618
879d00a3-5331-8ee2-bd55-c7192676432d,1979-07-22,,999-62-4979,S99941924,X87252472X,Mrs.,Toshiko149,VonRueden376,,Walsh511,M,white,nonhispanic,NaN,Irving  Texas  US,788 Lehner Loaf Suite 92,Houston,Texas,Harris County,48201.0,77064,0.29762395478293546,-95.26053815396982,13674.33,355.34,68005
255e2066-40b0-89e9-d686-7f241bffb2bf,2008-04-12,,999-30-5767,,,,Annalisa973,O'Conner199,,,,black,nonhispanic,NaN,Uvalde  Texas  US,555 Lebsack Bridge Unit 42,Fort Worth,Texas,Tarrant County,48121.0,76247,0.3274536159006463,-97.37278626185656,1600.0,8492.18,4888
5553a7b9-f7c3-0a91-b3cc-222caf6d9a53,2022-04-25,,999-14-8785,,,,Marcelo725,Cartwright189,,,,white,hispanic,NaN,Houston  Texas  US,816 Brekke Skyway,El Paso,Texas,El Paso County,48141.0,79925,0.3194443286927341,-106.41282810608004,2871.55,1323.33,174567
28acf2d2-0b1b-50a5-99df-fac2af8a9393,2007-04-15,,999-31-3717,S99950581,,,Veda284,Abbott774,,,,white,nonhispanic,NaN,Mesquite  Texas  US,334 Wintheiser Bypass,Freeport,Texas,Brazoria County,48039.0,77541,0.2898996460598628,-95.29900564996056,9364.61,996.93,99697
900772c0-2436-3823-b9b4-fcc78cb1401f,1982-01-21,,999-82-8133,S99939813,X85472172X,Ms.,Nisha529,Miller503,,,S,hawaiian,nonhispanic,NaN,Austin  Texas  US,1096 Considine Lodge,University Park,Texas,Dallas County,48113.0,75225,0.32817943563883545,-96.7514482044026,13445.15,452.93,598136
018cbb43-3bd9-dad2-d7dd-8c4520137005,1974-12-02,,999-42-2314,S99980413,X59017709X,Mr.,Antione404,Beer512,,,D,white,hispanic,NaN,Amarillo  Texas  US,156 Bode Gate Unit 25,McAllen,Texas,Hidalgo County,48215.0,78539,0.26288634580647413,-98.27107008429306,8048.5,4122.72,5996
b3959c9a-e273-5cfa-5238-2001c6b584b6,1982-10-03,,999-99-9949,S99980144,X78083821X,Mrs.,Luisa710,Banda20,,Pantoja215,M,hawaiian,hispanic,NaN,Portsmouth  Saint John Parish  DM,129 Daniel Trailer Apt 58,El Paso,Texas,El Paso County,48141.0,79911,0.31814653163904666,-106.54056604903842,6348.42,4802.72,18461
d50f6c4f-8fd4-17b0-d2bb-51d4805325b8,1950-09-23,,999-71-2110,S99919957,X82436733X,Mrs.,Marcela739,Treviño536,,Quiñones183,W,white,hispanic,NaN,San Salvador  El Salvador  SV,454 Cummerata Loaf,San Antonio,Texas,Bexar County,48029.0,78225,0.29437433881719743,-98.36624157792076,19221.5,2922.2,36212
f15c9314-597a-502b-b8e4-3f00eb5aefab,1972-12-16,,999-12-8290,S99975154,X81429442X,Mrs.,Lourdes258,Gallardo890,,Vanegas191,D,white,hispanic,NaN,San Juan  Puerto Rico  PR,147 Orn Divide Suite 11,Arlington,Texas,Tarrant County,48439.0,76112,0.3272301120261718,-97.18739179360595,12495.3,0.0,719764
8aa58b3b-f5ac-475b-0b6d-b230456d5842,2004-08-01,,999-40-3006,S99912163,,Ms.,Emilia403,Lockman863,,,,white,nonhispanic,NaN,Brownfield  Texas  US,654 Dickens Mall,Little Elm,Texas,Denton County,48121.0,75068,0.3314962347351852,-96.97270412084266,7391.38,3370.24,27689
ac2f60af-7868-5c2d-fc5d-d70510e302f6,1999-06-14,,999-37-3910,S99940952,X7553547X,Mr.,Morton637,Simonis280,,,,white,nonhispanic,NaN,Windcrest  Texas  US,942 Ruecker Passage Apt 58,Dallas,Texas,Dallas County,48113.0,75115,0.32854726514912963,-96.62114188172004,3496.72,7170.72,3918
dfe8ac74-37a3-c96c-903e-7b0520757f9d,2018-09-19,,999-79-8689,,,,Marie754,Hermann103,,,,white,nonhispanic,NaN,Dallas  Texas  US,278 Graham Hollow Unit 7,Fort Worth,Texas,Tarrant County,48439.0,76060,0.3276749370137878,-97.11374430206048,6219.04,0.0,952942
10520f12-020b-cb54-e114-5e413ac9c7ec,2021-12-27,,999-96-7922,,,,Freddie621,Hand679,,,,other,nonhispanic,NaN,Paris  Texas  US,719 Deckow Trafficway,Temple,Texas,Bell County,48027.0,76504,0.3111435691467525,-97.30085845999676,4464.24,0.0,97425
b5f7c254-7815-491c-e317-2ea515c264c7,1995-03-18,,999-58-5564,S99928214,X42562793X,Mr.,Wilbur107,Bosco882,,,M,white,nonhispanic,NaN,Rockwall  Texas  US,1021 Stoltenberg Center,Tyler,Texas,Smith County,48423.0,75762,0.3218831983101413,-95.43166849079682,4235.44,6970.72,21130
7c08a51b-0cc9-e155-00a4-621fc7040bd9,1972-12-07,,999-33-4836,S99929835,X47925880X,Mr.,Ollie731,Armstrong51,,,M,black,hispanic,NaN,Houston  Texas  US,890 Kovacek Boulevard Apt 21,Houston,Texas,Harris County,48201.0,77048,0.2990723972534862,-95.7184092620876,11995.76,0.0,-50735
619f2e65-0e3f-ed98-1675-534297a94dad,2006-04-07,,999-43-2191,S99934447,,,Sonia106,Berríos934,,,,white,hispanic,NaN,Port-au-Prince  Haiti  HT,736 Mann Gateway Suite 82,Bellaire,Texas,Harris County,48201.0,77401,0.29683583676715464,-95.49671360922176,9859.36,0.0,174736
79b375a0-c180-5dab-c799-4883288fe628,1984-10-25,,999-71-9120,S99947648,X31525759X,Mrs.,Gianna370,Casper496,,Kuhn96,D,white,hispanic,NaN,Corsicana  Texas  US,909 Beahan Path Suite 72,Lockhart,Texas,Caldwell County,48055.0,78644,0.2985486341193929,-97.65888926522818,6079.06,4802.72,2225
f49b0eff-92ec-86cd-88fe-8bed495ac6cc,1997-01-23,,999-75-6444,S99983281,X82309031X,Ms.,Edra310,Mosciski958,,,,white,nonhispanic,NaN,Edinburg  Texas  US,856 Harris Forge,Wichita Falls,Texas,Wichita County,48485.0,76308,0.3396782159095741,-98.35413415332498,4365.62,7070.72,14517
3ec84c72-3615-cf95-61ac-2c9df3c98715,1992-03-17,,999-95-6639,S99979176,X4524652X,Mr.,Wilbert25,Beier427,,,M,white,nonhispanic,NaN,Pampa  Texas  US,681 Kihn Branch,Houston,Texas,Harris County,48201.0,77042,0.29754596935593347,-95.6759579082937,5290.34,6140.72,19242
d76bb855-abab-d4e3-7aae-edf49dcb7958,1964-04-22,,999-45-6847,S99962974,X83978650X,Mrs.,Karin721,Kilback373,,Ritchie586,M,white,nonhispanic,NaN,Garland  Texas  US,245 Gerlach Grove,Hutto,Texas,Williamson County,48491.0,78634,0.3051635385264001,-97.4974850991238,22155.71,0.0,112930
b15d3842-50a3-b9f6-56ab-af4e77d22ce1,1990-06-24,,999-34-3303,S99938997,X65015706X,Mrs.,Jenee387,Conroy74,,Howe413,M,black,hispanic,NaN,Friendswood  Texas  US,1016 Adams Junction,Houston,Texas,Harris County,48201.0,77080,0.29604600758180305,-95.51247195771204,10751.06,0.0,38005
befb5f5a-3c06-290c-9616-617178c1994a,2019-05-26,,999-71-1898,,,,Treasa448,Wisoky380,,,,white,nonhispanic,NaN,Odessa  Texas  US,713 Veum Course Apt 5,Houston,Texas,Harris County,48201.0,77373,0.29591946633791666,-95.53143402988854,5405.68,0.0,137287
5596c459-1461-f76a-6167-ddbdd0f07b99,2009-12-12,,999-65-8578,,,,Santo387,Collier206,,,,black,nonhispanic,NaN,San Antonio  Texas  US,445 Kuvalis Center,Rusk,Texas,Cherokee County,48073.0,75785,0.3181477172070233,-95.19275027979172,8499.49,1323.33,50172
b50944af-d7f5-635f-ad91-71e6fb95ec3d,1986-08-23,,999-81-9277,S99947491,X52698974X,Mrs.,Angelina101,Witting912,,Howe413,M,white,nonhispanic,NaN,Lamesa  Texas  US,232 Rosenbaum Way Suite 60,Belton,Texas,Bell County,48027.0,76502,0.3104087428652878,-97.5245564686104,5715.52,4802.72,19278
77127c5f-2a28-6fe3-e969-e7af885f46da,1971-09-08,,999-70-9683,S99917181,X40136929X,Mrs.,Merlyn225,Buckridge80,,Borer986,M,white,nonhispanic,NaN,Castroville  Texas  US,980 Jones Parade,Houston,Texas,Harris County,48201.0,77088,0.29727230231104157,-95.55342438544164,12628.66,0.0,62933
4e900fc1-af58-8611-9e39-829f1900fdc8,2010-05-23,,999-54-8013,,,,Daisey627,Beatty507,,,,white,hispanic,NaN,Austin  Texas  US,301 Casper Throughway,Citrus City,Texas,Hidalgo County,,0,0.26329761302407173,-98.37355193889373,1400.0,8153.46,8049
deb942f2-0082-6a48-488f-515931595e62,1989-11-15,,999-26-1365,S99939390,X77621179X,Mr.,Rolf983,Gislason620,,,M,white,nonhispanic,NaN,Hidalgo  Texas  US,466 Gleason Road,Dallas,Texas,Dallas County,48397.0,75032,0.32638050543768043,-96.98915419323848,10751.06,0.0,101891
e6ffd056-c947-f290-0e25-1d9175b9b316,1995-04-27,,999-15-3181,S99987814,X37888820X,Mr.,Jimmie93,Cummerata161,,,M,asian,nonhispanic,NaN,Macau  Macao Special Administrative Region of the People's Republic of China  CN,414 Bahringer Lock,Austin,Texas,Williamson County,48453.0,78727,0.30172903329783285,-97.98048573745622,11705.7,0.0,40777
992ab972-fa61-968c-9db5-c6b0ded4c977,2003-11-16,,999-25-6602,S99976431,X63812261X,Mr.,Carroll471,Weissnat378,,,,white,hispanic,NaN,Northlake  Texas  US,213 Kreiger Divide Apt 34,Corpus Christi,Texas,Nueces County,48355.0,78419,0.2780291990947454,-97.53120100387626,10761.62,0.0,166777
d7516beb-7011-9b93-b2b6-a0997b1420b1,1995-06-27,,999-73-8195,S99920265,X66816552X,Mr.,Kermit56,Bauch723,,,M,white,hispanic,NaN,Buda  Texas  US,339 Bergstrom Mission Unit 71,Dallas,Louisiana,Dallas County,48113.0,75212,0.3280126201074333,-96.79523491737488,11705.7,0.0,74338
